movieId,title,url,counter,imdb
23,Taxi Driver (1976),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,7
24,Rumble in the Bronx (1995),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,1,"8,5"
25,"Birdcage, The (1996)",http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,8
26,"Brothers McMullen, The (1995)",http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,7
27,Bad Boys (1995),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,"7,5"
28,Apollo 13 (1995),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,9
29,Batman Forever (1995),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,9
30,Belle de jour (1967),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,"9,5"
31,Crimson Tide (1995),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,"6,5"
32,Crumb (1994),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,6
33,Desperado (1995),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,1,"9,5"
34,"Doom Generation, The (1995)",http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,9
35,Free Willy 2: The Adventure Home (1995),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,8
36,Mad Love (1995),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,"8,5"
37,Nadja (1994),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,"8,4"
38,"Net, The (1995)",http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,11
39,Strange Days (1995),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,"9,5"
40,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,"7,5"
41,Billy Madison (1995),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,7
42,Clerks (1994),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,"9,5"
43,Disclosure (1994),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,8
44,Dolores Claiborne (1994),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,9
45,Eat Drink Man Woman (1994),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,"9,5"
46,Exotica (1994),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,7
47,Ed Wood (1994),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,"8,5"
48,Hoop Dreams (1994),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,8
49,I.Q. (1994),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,7
50,Star Wars (1977),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,"7,5"
51,Legends of the Fall (1994),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,9
52,"Madness of King George, The (1994)",http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,9
53,Natural Born Killers (1994),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,"9,5"
54,Outbreak (1995),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,"6,5"
55,"Professional, The (1994)",http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,6
56,Pulp Fiction (1994),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,"9,5"
57,Priest (1994),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,9
58,Quiz Show (1994),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,8
59,Three Colors: Red (1994),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,"8,5"
60,Three Colors: Blue (1993),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,"8,4"
61,Three Colors: White (1994),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,11
62,Stargate (1994),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,"9,5"
63,"Santa Clause, The (1994)",http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,"7,5"
64,"Shawshank Redemption, The (1994)",http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,7
65,What's Eating Gilbert Grape (1993),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,"9,5"
66,While You Were Sleeping (1995),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,8
67,Ace Ventura: Pet Detective (1994),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,9
68,"Crow, The (1994)",http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,1,"9,5"
69,Forrest Gump (1994),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,2,7
70,Four Weddings and a Funeral (1994),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,"8,5"
71,"Lion King, The (1994)",http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,8
72,"Mask, The (1994)",http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,7
73,Maverick (1994),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,"7,5"
74,Faster Pussycat! Kill! Kill! (1965),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,9
75,Brother Minister: The Assassination of Malcolm X (1994),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,9
76,Carlito's Way (1993),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,"9,5"
77,"Firm, The (1993)",http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,"6,5"
78,Free Willy (1993),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,6
79,"Fugitive, The (1993)",http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,1,"9,5"
80,Hot Shots! Part Deux (1993),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,1,9
81,"Hudsucker Proxy, The (1994)",http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,8
82,Jurassic Park (1993),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,"8,5"
83,Much Ado About Nothing (1993),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,"8,4"
84,Robert A. Heinlein's The Puppet Masters (1994),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,11
85,"Ref, The (1994)",http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,"9,5"
86,"Remains of the Day, The (1993)",http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,"7,5"
87,Searching for Bobby Fischer (1993),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,7
88,Sleepless in Seattle (1993),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,"9,5"
89,Blade Runner (1982),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,8
90,So I Married an Axe Murderer (1993),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,9
91,"Nightmare Before Christmas, The (1993)",http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,"9,5"
92,True Romance (1993),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,7
93,Welcome to the Dollhouse (1995),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,"8,5"
94,Home Alone (1990),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,8
95,Aladdin (1992),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,7
96,Terminator 2: Judgment Day (1991),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,"7,5"
97,Dances with Wolves (1990),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,9
98,"Silence of the Lambs, The (1991)",http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,9
99,Snow White and the Seven Dwarfs (1937),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,"9,5"
100,Fargo (1996),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,"6,5"
101,Heavy Metal (1981),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,6
102,"Aristocats, The (1970)",http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,"9,5"
103,All Dogs Go to Heaven 2 (1996),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,9
104,Theodore Rex (1995),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,8
105,Sgt. Bilko (1996),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,"8,5"
106,Diabolique (1996),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,"8,4"
107,Moll Flanders (1996),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,11
108,Kids in the Hall: Brain Candy (1996),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,"9,5"
109,Mystery Science Theater 3000: The Movie (1996),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,"7,5"
110,Operation Dumbo Drop (1995),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,7
111,"Truth About Cats & Dogs, The (1996)",http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,"9,5"
112,Flipper (1996),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,8
113,"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,9
114,Wallace & Gromit: The Best of Aardman Animation (1996),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,"9,5"
115,"Haunted World of Edward D. Wood Jr., The (1995)",http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,7
116,Cold Comfort Farm (1995),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,"8,5"
117,"Rock, The (1996)",http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,8
118,Twister (1996),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,7
119,Maya Lin: A Strong Clear Vision (1994),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,"7,5"
120,Striptease (1996),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,9
121,Independence Day (ID4) (1996),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,9
122,"Cable Guy, The (1996)",http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,"9,5"
123,"Frighteners, The (1996)",http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,"6,5"
124,Lone Star (1996),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,6
125,Phenomenon (1996),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,"9,5"
126,"Spitfire Grill, The (1996)",http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,9
127,"Godfather, The (1972)",http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,8
128,Supercop (1992),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,"8,5"
129,Bound (1996),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,"8,4"
130,Kansas City (1996),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,11
131,Breakfast at Tiffany's (1961),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,"9,5"
132,"Wizard of Oz, The (1939)",http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,"7,5"
133,Gone with the Wind (1939),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,7
134,Citizen Kane (1941),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,"9,5"
135,2001: A Space Odyssey (1968),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,8
136,Mr. Smith Goes to Washington (1939),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,9
137,Big Night (1996),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,"9,5"
138,D3: The Mighty Ducks (1996),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,7
139,"Love Bug, The (1969)",http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,"8,5"
140,Homeward Bound: The Incredible Journey (1993),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,8
141,"20,000 Leagues Under the Sea (1954)",http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,7
142,Bedknobs and Broomsticks (1971),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,"7,5"
143,"Sound of Music, The (1965)",http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,9
144,Die Hard (1988),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,1,9
145,"Lawnmower Man, The (1992)",http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,"9,5"
146,Unhook the Stars (1996),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,"6,5"
147,"Long Kiss Goodnight, The (1996)",http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,6
148,"Ghost and the Darkness, The (1996)",http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,"9,5"
149,Jude (1996),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,9
150,Swingers (1996),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,8
151,Willy Wonka and the Chocolate Factory (1971),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,"8,5"
152,Sleeper (1973),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,"8,4"
153,"Fish Called Wanda, A (1988)",http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,11
154,Monty Python's Life of Brian (1979),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,"9,5"
155,Dirty Dancing (1987),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,"7,5"
156,Reservoir Dogs (1992),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,7
157,Platoon (1986),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,"9,5"
158,Weekend at Bernie's (1989),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,8
159,Basic Instinct (1992),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,9
160,Glengarry Glen Ross (1992),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,"9,5"
161,Top Gun (1986),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,1,7
162,On Golden Pond (1981),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,"8,5"
163,"Return of the Pink Panther, The (1974)",http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,8
164,"Abyss, The (1989)",http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,7
165,Jean de Florette (1986),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,"7,5"
166,Manon of the Spring (Manon des sources) (1986),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,9
167,Private Benjamin (1980),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,9
168,Monty Python and the Holy Grail (1974),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,2,"9,5"
169,"Wrong Trousers, The (1993)",http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,"6,5"
170,Cinema Paradiso (1988),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,6
171,Delicatessen (1991),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,"9,5"
172,"Empire Strikes Back, The (1980)",http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,9
173,"Princess Bride, The (1987)",http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,8
174,Raiders of the Lost Ark (1981),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,"8,5"
175,Brazil (1985),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,"8,4"
176,Aliens (1986),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,11
177,"Good, The Bad and The Ugly, The (1966)",http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,"9,5"
178,12 Angry Men (1957),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,"7,5"
179,"Clockwork Orange, A (1971)",http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,7
180,Apocalypse Now (1979),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,"9,5"
181,Return of the Jedi (1983),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,8
182,GoodFellas (1990),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,9
183,Alien (1979),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,"9,5"
184,Army of Darkness (1993),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,7
185,Psycho (1960),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,"8,5"
186,"Blues Brothers, The (1980)",http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,2,8
187,"Godfather: Part II, The (1974)",http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,7
188,Full Metal Jacket (1987),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,"7,5"
189,"Grand Day Out, A (1992)",http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,9
190,Henry V (1989),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,9
191,Amadeus (1984),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,"9,5"
192,Raging Bull (1980),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,"6,5"
193,"Right Stuff, The (1983)",http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,6
194,"Sting, The (1973)",http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,"9,5"
195,"Terminator, The (1984)",http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,1,9
196,Dead Poets Society (1989),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,2,8
197,"Graduate, The (1967)",http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,"8,5"
198,Nikita (La Femme Nikita) (1990),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,"8,4"
199,"Bridge on the River Kwai, The (1957)",http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,11
200,"Shining, The (1980)",http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,"9,5"
201,Evil Dead II (1987),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,"7,5"
202,Groundhog Day (1993),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,2,7
203,Unforgiven (1992),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,"9,5"
204,Back to the Future (1985),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,2,8
205,Patton (1970),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,9
206,Akira (1988),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,"9,5"
207,Cyrano de Bergerac (1990),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,7
208,Young Frankenstein (1974),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,"8,5"
209,This Is Spinal Tap (1984),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,8
210,Indiana Jones and the Last Crusade (1989),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,3,7
211,M*A*S*H (1970),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,"7,5"
212,"Unbearable Lightness of Being, The (1988)",http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,9
213,"Room with a View, A (1986)",http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,9
214,Pink Floyd - The Wall (1982),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,"9,5"
215,Field of Dreams (1989),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,"6,5"
216,When Harry Met Sally... (1989),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,2,6
217,Bram Stoker's Dracula (1992),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,"9,5"
218,Cape Fear (1991),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,9
219,"Nightmare on Elm Street, A (1984)",http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,8
220,"Mirror Has Two Faces, The (1996)",http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,"8,5"
221,Breaking the Waves (1996),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,"8,4"
222,Star Trek: First Contact (1996),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,11
223,Sling Blade (1996),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,"9,5"
224,Ridicule (1996),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,"7,5"
225,101 Dalmatians (1996),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,7
226,Die Hard 2 (1990),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,1,"9,5"
227,Star Trek VI: The Undiscovered Country (1991),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,8
228,Star Trek: The Wrath of Khan (1982),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,9
229,Star Trek III: The Search for Spock (1984),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,"9,5"
230,Star Trek IV: The Voyage Home (1986),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,7
231,Batman Returns (1992),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,"8,5"
232,Young Guns (1988),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,8
233,Under Siege (1992),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,1,7
234,Jaws (1975),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,"7,5"
235,Mars Attacks! (1996),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,9
236,Citizen Ruth (1996),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,9
237,Jerry Maguire (1996),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,"9,5"
238,Raising Arizona (1987),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,2,"6,5"
239,Sneakers (1992),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,6
240,Beavis and Butt-head Do America (1996),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,"9,5"
241,"Last of the Mohicans, The (1992)",http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,9
242,Kolya (1996),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,8
243,Jungle2Jungle (1997),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,"8,5"
244,Smilla's Sense of Snow (1997),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,"8,4"
245,"Devil's Own, The (1997)",http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,11
246,Chasing Amy (1997),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,"9,5"
247,Turbo: A Power Rangers Movie (1997),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,"7,5"
248,Grosse Pointe Blank (1997),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,7
249,Austin Powers: International Man of Mystery (1997),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,"9,5"
250,"Fifth Element, The (1997)",http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,8
251,Shall We Dance? (1996),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,9
252,"Lost World: Jurassic Park, The (1997)",http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,"9,5"
253,"Pillow Book, The (1995)",http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,7
254,Batman & Robin (1997),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,"8,5"
255,My Best Friend's Wedding (1997),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,8
256,When the Cats Away (Chacun cherche son chat) (1996),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,7
257,Men in Black (1997),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,"7,5"
258,Contact (1997),http://www.impawards.com/1995/posters/toy_story_ver1_xlg.jpg,0,9
